formula,Tc
Nb0.15Zr0.85,34
Rh2Sr1,34
Sn1Ta3,34
Nb1Se2,34
Nb1Ta1V1Sn1,34
Nb1Sn1Ta1V1,34
Rh2Sr1,34
Sn1Ta3,34
V0.511Ti0.435Mo0.054,34
Y1Ni1.86Fe0.14B2C1,34
Dy1Ni2B2C1,34
Pr1Pt1.5Au0.6B2.4C1.2,34
Er1Ni1.968Co0.065B2C1,34
Ge1Nb3,34
Al0.72Nb3.28,34
Lu1Rh4B4,34
Mo6Se8,34
Ho0.2Dy0.8Ni2B2C1,34
Dy1Ni2B2C1,34
In0.6Pb0.4,34
Mo6Se8,34
Mo5.25Nb0.75Se8,33.98
Mo6Se8,33.9
La3Sn1,33.9
La3Ni1,33.9
Mo1.935Zr0.065B1C1,33.9
Mo1.85Nb0.15B1C1,33.9
La3Pr0.3In1,33.9
Lu2Fe3Si5,33.8
Ga1P1,33.7
As1Ga1,33.7
Lu2Ir3Si4.75Ge0.25,33.65
Ca2Al3Si4,33.6
Ba1Fe1.926Co0.074As2,33.6
Ba0.82Pr0.18Fe2As2,33.6
La1Fe1P1F0.1O0.9,33.6
Sb2Te3,33.6
Hf1Re6,33.54
K2Cr3As3,33.5
Rb1Cr3As3,33.5
Nb1Se2,33.5
Zr1P1.25Se0.75,33.5
La0.9Sr0.1Fe1P1O1,33.5
Ba0.8Rb0.2Ti2Sb2O1,33.5
La0.95Lu0.05Ru3Si2,33.5
Mo0.342Ru0.216P0.441,33.5
Ce1Ru2,33.5
Ga0.8Sb0.2,33.5
Ce1Ru2,33.5
Ce1Ru2,33.4
Ce1Ru2,33.4
Ce1Ru2,33.4
Al1La3,33.4
La1Ru2.97Fe0.03Si2,33.36
Lu0.81Gd0.19Ni2B2C1,33.3
Cu1La1,33.3
Ca1Ir2,33.3
Er0.85Tb0.15Ni2B2C1,33.3
Lu2Fe3Si5,33.3
Er0.134Ho0.866Rh4B4,33.3
Ce0.88La0.12Ru2,33.2
Ti0.7V0.3,33.2
Ti0.7V0.3,33.2
Ti0.7V0.3,33.2
Ho1Rh3.4Ru0.6B4,33.2
Ce0.88La0.12Ru2,33.2
Ba1Fe1.856Ni0.144As2,33.2
Ir1Mo3Nb3Pt1,33.2
Mo6Se8,33.15
Nb0.826O0.174,33.1
Zr0.224V0.744Nb0.032,33.1
B2Nb1,33.1
La0.92Y0.08Ru3Si2,33.1
Ge0.18Nb0.82,33.1
Ag0.85Sn1.15Se2,33
Bi1La1,33
Ge2Mo1,33
La1.85Sr0.15Cu1Ni0.037O4,33
Mg1C1Ni2.967Ru0.033,33
B2Nb0.3,33
Ce1Ru2,33
Ge1V3,33
K0.4Mo1S2,33
Mo0.865Re0.135,33
Nb1S2,33
V3Si0.2Ge0.8,33
C1Hf0.7Nb0.3,33
Nb1S2,33
Lu2Fe3Si5,33
Lu1Re1B1C1,33
Hf1Os1P1,33
Lu2Fe3Si5,33
B0.67Mg0.33,33
La0.84Tm0.16Ru3Si2,33
V0.741Sb0.113Al0.146,33
Ce1Ru2,33
Mg1C1Ni2.967Ru0.033,33
Rh0.08Zr0.92,33
Ge1V3,33
Ca1Al1Si1,33
Lu2Fe3Si5,33
Lu2Fe3Si5,33
Ba3Ir4Ge16,33
Ba0.88K0.12Ti2Sb2O1,33
K2Cr3As3,33
K2Cr3As3,33
K2Cr3As3,33
K2Cr3As3,33
K2Cr3As3,33
Hf1Os1P1,33
K2Cr3As3,33
K2Cr3As3,33
Mo1Te2,33
K2Cr3As3,33
Ti1V1,33
Lu4.5Sc0.5Ir4Si10,33
Sc0.07V0.93,33
Zr1B12,33
Fe1Se0.75S0.25,33
Ti0.576V0.384Fe0.04,33
Ga1,33
Zr2Co0.9Cu0.1,33
Re0.6Mo0.4,33
La1.48Nd0.4Sr0.12Cu1O4,33
Lu4.75Sc0.25Ir4Si10,33
B12Zr1,33
La1,33
Zr1.75Y0.25P1.25Se0.75,33
Ge0.18Nb0.82,33
Nb0.35Hf0.65N1,33
Rh0.075Zr0.925,33
Fe1.12Se0.11Te0.83,33
Nb1S2,33
Nb1S2,33
La2.96Gd0.04In1,33
La1Ru2.76Co0.24Si2,32.9
Ga1,32.9
Li0.34Rb1Sr2Nb3O10,32.9
Nb0.740Ga0.197Mn0.063,32.9
Pb1Te1S1,32.9
Ti0.1V0.9,32.9
Lu4.5Sc0.5Ir4Si10,32.9
Ho0.6Dy0.4Ni2B2C1,32.85
La1Sn3,32.85
Li0.1Rb1Sr2Nb3O10,32.8
Li0.34Rb1Sr2Nb3O10,32.8
La1Fe0.985Zn0.015As1O0.85,32.8
Ta0.85Zr0.15B1,32.8
Y0.9Th0.1Ni1C2,32.8
La1.85Sr0.15Cu0.979Co0.021O4,32.8
La1.875Ba0.1Sr0.025Cu1O4,32.7
C60Yb2.75,32.7
Y1Ba2Cu2.91Zn0.09O6.6,32.7
La1.75Sr0.25Cu1O4,32.6
Nd2Cu1F0.1O4,32.6
K0.95Bi1.05O3,32.6
Pr1.8Ce0.2Cu1O4,32.6
B12Zr1,32.6
C60Yb3.5,32.6
B12Zr1,32.6
Ca1Al1Si1,32.6
Pr1Pt2B2C1,32.6
Hg1Pb2.3,32.5
Na0.33V2O5,32.5
Lu5Ir4Si9.5Ge0.5,32.5
La9Br5B3C6,32.5
Ba6.63Si46,32.5
B5Nb1.8Ru0.2,32.5
B12Zr1,32.5
Ba1Rh2,32.5
Be6Ga1,32.5
Co0.85Ni0.15Zr2,32.5
In0.488Na0.025Pb0.488,32.5
Re0.6W0.4,32.5
Rh0.53Se0.47,32.5
Rh0.36Se0.64,32.5
C1Nb1,32.5
Rh1Se1.75,32.5
Rh0.53Se0.47,32.4
Rh0.53Se0.47,32.4
Rh0.36Se0.64,32.4
C0.7Nb0.3,32.4
Ce1Ru2,32.4
Ge0.29Nb0.71,32.4
Ge1Nb3,32.4
N1Nb1,32.4
Re0.6W0.4,32.4
Ta0.081Ti0.919,32.4
Pr1Pt2B2C1,32.3
Pr1Pt1.5Au0.6B2C1,32.3
Ho0.6Dy0.4Ni2B2C1,32.3
Dy1Ni2B2C1,32.3
Dy1Ni2B2C1,32.25
Lu1Ni1.87Co0.26B2C1,32.2
Dy1Ni2B2C1,32.2
Zr2Rh1H0.7,32.2
Nb1S2,32.2
Mg1C1Ni2.91Cu0.09,32.2
C60Yb2.75,32.2
Mg1Co0.06Ni2.94,32.2
Mg1Co0.09Ni2.91,32.2
Pr1Pt2.1B2.4C1.2,32.2
Yb1Mo6Se8,32.2
Y2I0.5Br1.5C2,32.2
Ho0.6Dy0.4Ni2B2C1,32.1
Zr2Co0.85Ni0.15,32.1
Ca1Al1Si1,32.1
Be1,32.1
P1,32
Ba8Si40Ge6,32
Ba6.63Si46,32
Ba6.63Si46,32
Nb0.85V0.15,32
La2.971Gd0.029In1,32
Mg0.73Sc0.27B2,32
Lu2Fe3Si5,32
Y1Os3B2,32
Th0.8Sc1.2C3,32
Th1Ni2B2C1,32
Sn0.24Eu0.8Mo6.35S8,32
Mo0.4Re0.6,32
Al1La3,32
Ge1V3,32
Bi0.6Tl0.4,32
La1,32
Pr1Pt2B2C1,32
Lu1Fe3Si5,32
Lu2Fe3Si5,32
La1Fe0.85Co0.15As1O1,32
B6Y1,32
Fe1.02Se1,32
Na1Fe1As1,32
Fe1Se0.13Te0.87,32
Li1Fe1P1,32
Fe1.035Te0.78Se0.22,32
Ba1Fe1.856Ni0.144As2,32
B1,32
Cs0.23W1O3,32
Fe2As2Sr4Mg1Ti1O6,32
Lu2Fe3Si5,32
Nb4Co1Si1,32
Ca10Pt3.28Fe9.72As18,32
Nb1S2,32
Cu0.14Bi2Te3,32
Au0.1Sb0.8Te0.1,32
Sm1Fe0.92Ni0.08As1O1,32
Ba8Si41Al5,32
Nb2Pd1S5,32
Mg1.4Al0.6Si1,32
Mg1Al1Si1,32
Zr2Co0.85Ni0.15,32
Zr1V1Ge1,32
Eu0.9La0.1Fe1As2,32
Te5Zr1,32
Mo3Sb7,32
Re24Ti5,32
Re6Ti1,32
Ta1Rh2B2,32
Ta0.75Zr0.25B1,32
Ba1Bi3,32
Nb0.91Ni0.09B2,32
In0.753Sn0.150Pb0.049Si0.048,32
Y1Ba2Cu3O6.55,32
Y1Ba2Cu3O6.59,32
Sm1Ba2Cu3O6.709,32
Y0.8Pr0.2Ba2Cu3O7.4,32
La0.8Pr0.2Ba2Cu3O7,32
Y1Ba2Cu3O6.64,32
Ca0.2Ba1.55La1.25Cu3O7.11,32
Y0.7Pr0.3Ba2Cu3O7,32
Y1Ba2Cu3O6.71,32
Y1Ba2Cu3O6.49,32
Y1Ba2Cu3O6.556,32
Y1Ba2Cu3O6.602,32
Y1Ba2Cu3O6.546,32
Y0.7Pr0.3Ba2Cu3O6.97,32
Y0.7Pr0.3Ba2Cu3O7,32
Sm1Ba2Cu3O6.82,32
Gd0.85Mo0.15Ba2Cu3O6.855,32
Lu0.6Pr0.4Ba2Cu3O7,32
Pb2Sr2Ho0.5Ca0.5Cu2.97Al0.03O8,32
Y1Ba2Cu3O6.67,32
Y1Ba2Cu3O6.7,32
Y0.85Pr0.15Ba2Cu3O6.8,32
La0.25Dy0.75Ba1Ca1Cu3O7,32
Y0.7Ca0.3Ba2Cu2.7Co0.3O6.78,32
Y1Ba2Cu3O6.71,32
Pb2Sr2Eu0.95Ca0.05Cu3O8.1,32
Y1Ba2Cu0.97Zn0.03O7.95,32
Y1Ba2Cu3.96Fe0.04O8,32
Hg1Ba2Cu1O4.34,32
Y1Ba2Cu3O6.6,32
Y1Ba2Cu3O6.6,32
Sm1Ba2Cu2.94Zn0.06O6.85,32
Y1Ba1.6La0.4Cu3O7.04,32
Y1Ba2Cu3O6.56,32
La3Ca0.5Cd0.5Ba3Cu7O16.375,32
Tl2Ba2Cu1O6,32
Y1Ba2Cu3O6.6,32
Y1Ba2Cu3O6.65,32
Y1Ba2Cu3O6.66,32
Y1Ba2Cu2.8Fe0.2O6.9,32
Y1Ba2Cu3O6.5,32
Y1Ba2Cu3O6.61,32
Y0.8Pr0.2Ba2Cu3O7,32
Y1Ba2Cu3O6.516,32
Y1Ba1Sr1Cu3O6.83,32
Y0.8Pr0.2Ba2Cu3O6.95,32
Y1Ba2Cu3O6.556,32
Fe0.5Sr1Ba1Y1Cu2.5O7,32
Bi2Sr2Ca0.8Pr0.2Cu2O8,32
Y1Ba2Cu3O6.6,32
Y1Ba2Cu3O6.55,32
I1Bi2Sr2Ca1Cu2O8,32
Y1Ba2Cu3O6.6,32
Y1Ba2Cu2.775Co0.225O6.99,31.9
Y1Ba2Cu2.6Ni0.4O7,31.9
Tl2Ba2Cu1O5.94,31.9
Y1Ba2Cu3O6.54,31.9
Y1Ba2Cu3O6.6,31.9
Y1Ba2Cu4Li0.125O8,31.8
Y1Ba2Cu4Li0.25O8,31.8
Y1Sr2Cu2.7Ti0.3O7,31.8
Bi2Sr2Ca1Cu2I1O8,31.8
Y0.6Pr0.4Ba2Cu4O8,31.8
Sr1.75Ba0.25Cu1F2O2,31.8
Y1Ba2Cu3.88Co0.12O8,31.8
Y1Ba2Cu3O6.6,31.8
Lu0.7Ca0.3Ba2Cu3O6.15,31.8
Eu1.4Pr0.6Ba4Cu7O14.632,31.8
La2.9Gd0.3Ca0.6Ba3.2Cu0.3O16.503,31.8
Y1Ba2Cu3O6.72,31.8
La2.5Y0.5Ca1Ba3Cu6.44Fe0.56O16.617,31.75
Ru1Sr2Gd0.6Dy0.4Cu2O8,31.75
Tl1Sr2Ca0.8Pr0.2Cu2O7,31.7
Y1Ba2Cu2.97Zn0.03O6.75,31.7
Y1Ba2Cu3O6.6,31.7
Dy1Ba2Cu2.8Fe0.2O6.93,31.7
La1.9Gd1.1Ca1Ba2.4Sr0.6Cu6.58In0.42O16.554,31.7
Eu0.8Pr0.2Ba2Cu3O6.97,31.7
Y1Ba1.9La0.1Cu3O6.8,31.6
Y0.9Ca0.1Ba1.5La0.5Cu3O7.19,31.6
Y1Ba2Cu3.96Co0.04O8,31.6
Y1Ba2Cu3O6.6,31.6
Y1Ba2Cu2.982Zn0.018O6.75,31.6
Y1Ba2Cu2.8Fe0.2O6.85,31.6
Gd0.8Pr0.2Ba2Cu3O7,31.6
Y1Ba2Cu3O6.829,31.6
Y1Ba2Cu3O6.516,31.6
La1.5Pr0.5Ca1Ba2Cu5O11.782,31.5
Y1Ba2Cu3.96Zn0.04O8,31.5
Y0.8Pr0.2Ba2Cu3O7.1,31.5
Nd1Ba1.7La0.3O6.77,31.5
Y0.9Ca0.1Ba2Cu2.9Co0.1O6.76,31.5
Y0.85Ca0.15Ba2Cu2.85Co0.15O6.78,31.5
Sm0.9Pr0.1Ba2Cu3O6.95,31.5
Y1La0.3Ba1.7Cu3O7,31.5
Y1Ba2Cu2.94Zn0.06O7,31.5
Y0.7Pr0.3Ba2Cu3O6.98,31.5
Y1Ba2Cu3O6.58,31.5
La1.25Ba1.65Ca0.1Cu3O7.15,31.5
Y1Ba2Cu3O6.57,31.5
Nd0.95Pr0.05Ba2Cu3O6.85,31.4
La1Ba1.5Sr0.5Cu3O6.948,31.4
La0.7Pr0.3Ba2Cu3O7,31.4
Ca0.1La1.15Ba1.75Cu3O7.148,31.4
Y1Ba2Cu2.844Fe0.156O7,31.4
Y1Ba2Cu2.9Zn0.1O6.94,31.4
Y1Ba2Cu2.88Fe0.12O7,31.4
La1Ba1Sr1Cu3O6.94,31.4
La1Ba1Cu2.94Co0.06O7,31.4
Cu2C0.5Ca3O6.6,31.35
Y0.7Pr0.3Ba2Cu3O6.96,31.35
Ca0.1La0.35Ba1.65Cu3O7.15,31.3
Y1Ba2Cu3.96Ni0.04O8,31.3
Ca0.4La1.25Ba1.35Cu3O7.055,31.3
Y1Ba2Cu3O6.65,31.3
Bi2Sr2Ca0.6Pr0.4Cu2O8.316,31.3
Y1Ba1.5La0.5Cu3O7.17,31.3
Y1Ba2Cu2.9Zn0.1O6.94,31.2
Y1Ba2Cu2.91Zn0.09O7,31.2
Y1Ba2Cu3O6.729,31.2
Y1Ba2Cu3.956Zn0.044O8,31.2
C0.54Sr2Ca0.6Y0.4Cu2.38O6.89,31.2
Bi2Sr2Ca1Cu2I0.4O8.242,31.2
Ba1.8Sr0.2Yb1Cu3O6.61,31.1
Y1Ba2Cu3O6.66,31.1
Y1Ba2Cu3O6.64,31.1
Sm1.2Ba1.8Cu3O7.01,31.1
Tl1Ba1Sr1Cu1O5,31.1
Y1Ba2Cu3O6.6,31.1
Bi1.8Ga0.2Sr1.8Ca1.2Cu2O8,31.1
Y0.9Ce0.1Ba2Cu4O8,31.05
Gd0.8Th0.2Fe1As1O1,31
Sm1Ba1.9Pr0.1Cu3O6.99,31
Y1Ba2Cu3O6.58,31
Bi2Sr2Ca1Cu2I0.61O8.21,31
Y1Ba2Cu3O6.65,31
Y1Ba2Cu3.96Zn0.04O8,31
Gd1Fe1As1H0.1O0.9,31
Y0.8Pr0.2Ba2Cu3O6.8,31
Y0.9Pr0.1Ba2Cu3O6.65,31
Nd1Ba2Cu3S1O5,31
Y1Ba1.66La0.34Cu3O7.073,31
Tl2Ba2Cu1O5.943,31
Y1Ba2Cu3O6.7,31
Y1Ba2Cu2.91Zn0.09O7,31
Y1Sr2Cu2.675Ti0.325O7.1,31
Y0.6Ca0.4Sr1.6Ba0.4Cu2Ga1O7,31
Sr2Tm1Cu3O7.28,31
Sr1.5Ba0.5Y1Cu2.8Ga0.2O7.14,31
Nd1.8Pr0.2Ba4Cu7O14.587,31
La0.75Dy0.25Ba1Ca1Cu3O7,31
Y1Ba2Cu3.96Zn0.04O8,31
Y1Ba2Cu2.91Zn0.09O6.95,31
Hg1Ba2Cu1O4.36,31
Y1Ba2Cu3O6.5,31
Y1Ba2Cu3O6.52,31
La1Ba1.5Ca0.5Cu3O7.16,31
Y1Ba2Cu2.982Zn0.018O6.78,31
La0.8Ca0.1Pr0.1Ba1.5Sr0.5Cu3O6.856,31
Fe1Sr2Y1Cu2O7.68,31
Ba2Ca3Cu4F2O8,31
Y1Ba2Cu2.91Zn0.09O7,31
Y1Ba2Cu3.96Zn0.04O8,31
Gd1Ba1.85Pr0.15Cu3O7.09,31
Er0.7Ca0.3Ba2Cu3O6.83,31
Y0.7Pr0.3Ba2Cu3O7,31
Y1Ba2Cu2.74Fe0.26O7,31
Y0.85Ca0.15Sr0.5Ba1.5Cu2.5B0.5O7,31
Y1Ba2Cu3O6.55,31
Bi2Sr2Ca1Cu2I0.86O8.242,31
Y1Ba2Cu3O6.54,31
Y0.8Ca0.2Ba2Cu2.8Co0.2O6.78,31
Y1Ba2Cu3O6.61,31
Y1Ba2Cu2.9Co0.1O6.89,31
Eu1Ba2Cu2.8Co0.2O6.98,31
Tl1Sr1.65Th0.35Ca1Cu2O7,31
Tl1Sr2Ca0.65Th0.35Cu2O7,31
Sm1Fe1As1H0.19O0.81,31
Y1Ba2Cu3.92Ni0.08O8,31
Y1Ba2Cu2.9Ni0.1O6.87,31
Y1Ba2Cu2.9Zn0.1O6.81,31
Er1Ba2Cu3O6.31,31
Er1Ba2Cu2.85Zn0.15O7,31
Y1Sr2Cu2.75Mo0.25O7.1,31
Pb0.5Ca1Sr2Y0.5Cu2O6.97,31
Bi2Sr2Ca0.55Y0.45Cu2I1O8,30.95
Y0.9Ce0.1Ba2Cu4O8,30.9
Y1Sr2Cu2.8Re0.2O7,30.9
Tl1Sr1.7Ca0.3Yb1Cu2O7,30.9
Tl1Sr1.5Ca0.5Yb1Cu2O7,30.9
Sr2Tm1Cu3O7.48,30.9
Ca1La1Ba1Cu2.85Zn0.045O7,30.9
Ba1.6Sr0.4Yb0.95Ca0.05Cu3O6.58,30.82
Tl0.5Bi0.5Sr4Cu2C1O10,30.8
La0.75Nd0.25Ba1Ca1Cu3O7,30.8
La1.82Ca1.18Cu2O6,30.8
La0.5Dy0.5Ba1Ca1Cu3O7,30.8
La3.1Y0.2Ca0.4Ba3.3Cu7O16.529,30.8
Y1Ba2Cu3O6.52,30.8
Y1Ba2Cu3O6.52,30.7
Y1Ba2Cu3O6.5,30.7
Y1Ba2Cu3F1.26O6,30.7
Y1Ba2Cu3F1.46O6,30.7
Yb0.65Pr0.35Ba1.7Sr0.3Cu3O6.95,30.7
La1.5Ba1.1Ca0.4Cu3O7.05,30.69
Y0.7Pr0.3Ba2Cu3O6.965,30.6
Y1Ba1.85Cu2.85Co0.15O6.94,30.6
Bi1.6Sr0.4Yb1Cu3O6.817,30.6
Y1Ba2Cu2.91Zn0.09O6.93,30.6
Y1Ba2Cu2.94Zn0.06O6.83,30.6
Y1Ba2Cu3O6.5,30.6
Y1Ba2Cu3O6.57,30.6
Ba2Ca3Cu4F2O8,30.6
Bi0.3Pb0.3La1.2Sr1.2Cu2O5.81,30.6
Sm1Fe1As1O0.85,30.6
Sm1Fe1As1O0.85,30.57
Ba2Ca3Cu4F2O8,30.5
Sm1Fe1As1O0.67,30.5
Sm1Fe1As1F0.6O0.6,30.5
Gd1Fe1As1H0.1O0.9,30.5
Sm1Fe1As1H0.25O0.75,30.5
Fe1Se1,30.5
Fe1Se1,30.5
Y0.9Zn0.1Ba2Cu3O7,30.5
Y1Ba2Cu3O6.54,30.5
Y0.74Ca0.16Sr1.6Ba0.5Cu2.78S0.22O7,30.5
Sm1Fe1As1O0.85,30.5
Y1Ba2Cu3O6.53,30.5
Y1Ba1.7La0.3Cu3O7,30.5
Bi1.8Pb0.2Sr2Ca1Cu1.98Fe0.02O8,30.5
La0.6Pr0.4Ba2Cu3O7,30.5
Y1Ba2Cu2.8Zn0.2O6.88,30.5
Sm1Ba2Cu3O6.85,30.5
Sm1Fe1As1H0.25O0.75,30.5
Y1Ba2Cu3O6.68,30.5
Sm1Fe1As1F0.1O0.9,30.5
Y1Ba2Cu2.9Ni0.1O6.85,30.5
Y0.9Ca0.1Ba2Cu3O6.5,30.4
Y1Ba1.9La0.1Cu3O6.7,30.4
Nd0.9Ca0.1Ba0.6La0.4Cu3O6.7,30.4
Bi1.7Pb0.3Sr2Ca0.8Y0.2Cu1.94Zn0.06O8,30.4
Y1Ba2Cu3O6.52,30.4
Er1Ba2Cu3O6.53,30.4
Y1Ba2Cu3.84Co0.16O8,30.4
C0.53Sr1.99Ca0.56Y0.45Cu2.39O6.94,30.4
Sm1Fe1As1H0.12O0.77,30.4
La1Ba1.25Sr0.75Cu3O6.996,30.4
Y1Ba2Cu3O6.55,30.4
Y1Ba1.5La0.5Cu3O7.17,30.4
Y2Ba4Cu7O14.81,30.35
Y1Ba2Cu3O6.5,30.31
Y1Ba2Cu2.88Fe0.12O7,30.3
Y1Ba2Cu2.841Co0.159O6.8,30.3
Y1Ba2Cu2.75Ni0.25O7,30.3
Y1Ba2Cu3O6.54,30.3
La1.7Sr0.3Ca1Cu2O6,30.3
Lu1Ba1Sr1Cu3O6.94,30.3
Bi1.6Pb0.4Sr6Cu3C2O16,30.3
Sr1.9Ba0.1Cu1F2O2,30.3
Nd1.1Ba1.5Ca0.4Cu3O6.864,30.3
La1.8Sr0.2Ca1Cu2O5.96,30.2
Y1Ba2Cu3O6.53,30.2
Er0.52Ca0.48Ba1.4Sr0.6Cu2.76Co0.24O6.77,30.2
Lu0.7Ca0.3Ba2Cu3O6.78,30.2
Y0.6Pr0.4Ba2Cu4O8,30.2
Lu0.6Pr0.4Ba2Cu3O7,30.2
Eu0.7Sr0.3Ba1.6Pr0.1Cu3O6.91,30.15
La1Ba1.5Sr0.5Cu3O6.902,30.15
La1.6Pr0.4Ca0.8Ba2Cu4.8O11.106,30.1
Nd1Fe1As1O0.2,30.1
Nd1Fe1As1O0.6,30.1
Ca0.4Nd0.6Fe1As1F1,30.1
Sm1Fe1As1O0.85,30.1
Y0.8Ca0.2Sr1.6Ba0.4Cu2.7Ga0.3O7,30.1
Dy0.7Pr0.3Ba2Cu3O6.9,30.1
Eu0.7Pr0.3Ba2Cu3O7,30.1
Nd1Fe1As1O0.7,30.1
Nd1Fe1As1O0.7,30.1
Y0.4Ca0.3Pr0.3Ba2Cu3O7.02,30.1
Hg0.2Cr0.8Sr2Cu1O4,30.1
Gd1Fe1As1O0.7,30
Gd1Fe1As1O0.7,30
Sm1Fe1As1F0.3O0.7,30
Bi1.7Pb0.3Sr2Ca0.6Y0.4Cu1.94Zn0.06O8,30
Gd1Fe1As1O0.85,30
Gd0.93Ca0.07Ba1Sr1Cu3O6.88,30
Sr0.5Sm0.5Fe1As1F1,30
Ba2Cu1O4,30
Fe1Sr2Y1Cu2O7.51,30
Y0.25Cd0.75Ba2Cu3O7,30
Y1La1.6Ba3.4Cu6O14.38,30
Y1Ba2Cu2.9Fe0.1O6.8,30
Gd0.8Pr0.2Ba2Cu3O6.95,30
Bi2Sr2Ca1Cu2I0.69O8.242,30
Y1Ba2Cu2.8Co0.2O6.83,30
Y1Ba2Cu2.8Co0.2O7.04,30
Tl2Ba2Cu1O5.963,30
Y1Ba2Cu2.745Fe0.255O7.08,30
La1.8Sr0.2Ca1Cu2O6,30
Y1Ba2Cu2.88Zn0.12O6.92,30
Y1Sr2Cu2.85Re0.15O7,30
Y1Sr2Cu2.65Ti0.35O7.1,30
Y0.7Ca0.3Ba2Cu2.55Co0.45O6.84,30
Y1Ba2Cu3.96Ni0.04O8,30
Bi2Sr2Ca1Cu2I1O8.242,30
Y1Ba2Cu3O6.5,30
Hg0.7Cr0.3Sr2Cu1O4.6,30
Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.25,30
Nd1Ba2Cu2.95Ga0.05O6.59,30
Y0.7Pr0.3Ba2Cu3O7,30
Y0.6Pr0.4Ba1Sr1Cu3O6.89,30
Hg1Ba2Cu1O4.08,30
Y1Ba2Cu2.84Fe0.16O6.959,30
Y1Ba2Cu3O6.5,30
Hg1Ba2Cu0.97Zn0.03O4.043,30
Tl0.5Pb0.5Sr2Ca1Cu2.95Co0.05O7,30
Nd1Fe1As1O0.6,30
Sm1Fe1As1O0.85,30
Nd1Fe1As1F0.175O0.825,30
Sm0.65Th0.35Fe1As1O1,30
Sm1Fe1As1F0.1O0.9,30
Nd1Fe1As1F0.1O0.9,30
Y0.85Pr0.15Ba2Cu3O6.65,30
Nd1Ba2Cu3O6.75,30
Y1Ba2Cu3O6.52,30
Ca0.4Ba1.15La1.45Cu3O7.23,30
Tl1Sr2Ca0.8Y0.2Cu2O7,30
Y1Ba2Cu2.95Fe0.05O6.73,30
Nd1.25Ba1.75Cu3O6.99,30
Y0.8Ca0.2Ba2Cu3O6.4,30
Y1Ba2Cu3.9Ni0.1O8,30
Y1La0.3Ba1.7Cu4O8,30
Y1Ba2Cu3O6.67,30
Y1Ba2Cu3O6.45,30
Cd1Tl0.7Ba1Cu1O4.5,30
Gd0.8Mo0.2Ba2Cu3O6.807,30
Tl1Sr2Ca0.75Th0.25Cu2O7,30
Y0.5Pr0.5Ba2Cu4O8,30
Fe0.5Ba1Sr1Y1Cu2.5O7.424,30
Sm1Fe1As1F0.2O0.8,30
Ca0.85Ce0.15Ba1La1Cu3O7.07,30
Sm1Fe1As1F0.2O0.8,30
Y1Ba2Cu2.5Ni0.5O7,30
Y1Ba2Cu3.96Zn0.04O8,30
Y0.9Pr0.1Ba2Cu3O6.75,30
Tb1Fe1As1O0.7,30
Tb1Fe1As1O0.7,30
Sm1Fe1As1O0.7,30
Sm1Fe1As1O0.7,30
La2.2Ba3.8Cu6O13.86,30
Y1Ba1.6La0.4Cu3O7.05,30
Tl1Ba1.2La0.8Cu1O5,30
Y1Ba1.6La0.4Cu3O7.06,30
Tl1Sr2Ca1Cu2O6.61,30
Sr1.5Ba0.5Y1Cu2.8Ti0.2O7.08,30
Lu0.8Ca0.2Ba2Cu3O6.81,30
Eu1.2Pr0.8Ba4Cu7O14.788,30
Tl0.5Bi0.5Sr4Cu2C1O10,30
La0.8Pr0.2Ba1Ca1Cu3O7,30
Eu1Ba2Cu2.9Ga0.1O6.74,30
Y0.6Pr0.4Ba1.2Sr0.8Cu3O6.89,30
Lu0.65Pr0.35Ba1.7Sr0.3Cu3O6.93,30
Y1Ba2Cu2.88Zn0.12O7,30
La1.3Ba1.5Ca0.2Cu3O6.94,30
Er1Ba2Cu2.88Zn0.12O6.92,30
C60,30
Nd1Fe1As1F0.18O0.82,30
Sm1Fe1As1O0.85,30
Nd1Fe1As1F0.18O0.82,30
Tb0.8Th0.2Fe1As1O1,30
Sm1Fe1As1F0.2O0.8,30
Nd1Fe1As1F0.12O0.88,30
Fe1Sr2Er1Cu2O7.5,30
Nd1Fe1As1O0.85,30
Pb2Sr2Ho0.5Ca0.5Cu2.94Al0.06O8,30
Sm1Fe1As1F0.2O0.8,30
Sm1Fe1As1H0.34O0.64,30
Y0.8Pr0.2Ba2Cu3O6.65,30
La0.5Pr0.5Ba2Cu3O7,30
Tl1Sr1.75Th0.25Ca1Cu2O7,30
H1Pd1,30
La1.77Sr0.23Ca1Cu2O6.03,30
Y1Ba2Cu2.9Zn0.1O7,30
Y1Ba1Sr1Cu3O6.8,30
Sm1Fe1As1F0.15O0.85,30
Sm1Fe1As1F0.15O0.85,30
Y1Ba2Cu3O6.47,30
Y1Ba1.8La0.2Cu3O6.85,30
Sm0.9Th0.1Fe1As1O1,30
Sm1Fe1As1H0.3O0.6,30
Y1Ba2Cu3O6.48,30
Dy1Fe1As1O0.7,30
Dy1Fe1As1O0.7,30
Sm1Fe1As1F0.15O0.85,30
Y1Ba2Cu2.85Fe0.15O7,30
Y1Ba2Cu2.88Al0.12O7,30
Y1Ba2Cu2.72Ni0.28O7,30
Y1Sr2Cu2.75W0.25O7.1,30
Y1Sr2Cu2.7Fe0.3O7.1,29.9
La1.8Sr0.2Ca1Cu2O6.03,29.9
Y1Sr0.8Ba1.2Cu2.5B0.5O7,29.9
