formula,Tc
Nd1Ba2Cu3O6.09,90.5
Y1Ba2Cu3O7,90.5
Y1Ba2Cu3O6.93,90.5
Hg0.9Re0.1Ba2Cu1O4.35,90.5
Y1Ba2Cu4O6.998,90.5
Bi2Sr2Ca0.8Eu0.2Cu2O8.26,90.4
Bi2Sr1.8Ca1Y0.2Cu2O8.25,90.4
Sm1Ba2Cu3O6.85,90.4
Y0.85Cs0.15Ba2Cu3O6.5,90.4
Y1La0.2Ba1.8Cu3O7.49,90.4
Y1La0.2Ba1.8Cu3O7.79,90.4
Tm1Ba2Cu3O7,90.4
Tm1Ba2Cu3O6.91,90.36
Y1Ba1.9La0.1Cu3O6.99,90.35
Y1Ba2Cu3F1.65O5.675,90.3
Y1Ba2Cu3O7,90.3
Y1Ba2Cu3O6.87,90.3
Y1Ba2Cu3O6.98,90.3
Y1Ba2Cu3O7,90.25
Y1Ba2Cu2.98Zr0.02O6.84,90.2
Y1Ba2Cu3O7,90.2
Bi2Sr2Ca1Cu2O8.288,90.2
Y1Ba2Cu3O7,90.2
Y1Ba2Cu3O7,90.2
Y1Ba2Cu3O6.95,90.2
Y0.85K0.15Ba2Cu3O6.48,90.15
Bi2Sr1.8Ca1Yb0.2Cu2O8.26,90.1
Y1Ba2Cu2.93Fe0.03O7,90.1
Y1Ba2Cu3O6.91,90.1
Y1Ba2Cu3O7,90.1
Y1Ba2Cu3O7,90
Y1Ba2Cu3S1O6,90
Y1Ba2Cu3O7,90
Y1Ba2Cu3S0.03O7.12,90
Y2La0.1Ba3.9Cu6O13.94,90
Y1Ba2Cu2.85Ag0.15O7,90
Y1Ba2Cu3O7,90
Y1Ba2Cu2.9Sn0.1O7.28,90
Y1Ba2Cu3O7,90
Bi2Sr2Ca1Cu2O8,90
Tl2Ba2Ca1Cu2O7.984,90
Y0.85Ca0.15Ba2Cu4O8,90
Y0.8Ca0.2Ba2Cu4O8,90
Y0.7Ca0.3Ba2Cu4O8,90
Bi2Sr2Ca0.9Y0.1Cu2O8.23,90
Y1Ba2Cu3O7,90
Y1Ba2Cu3O7,90
Bi2Sr2Ca1Cu2O8,90
Gd1Ba2Cu3O7,90
Y1Ba2Cu3O6.95,90
Bi2Sr2Ca1Cu2O8.1,90
Y1Ba2Cu3O7,90
Sm1Ba2Cu3O6.95,90
Gd1Ba2Cu3O6.95,90
Eu1Ba2Cu3O7.01,90
Tm1Ba2Cu3O7,90
Er1Ba2.03Cu3.05O7,90
Y1Ba2Cu3O7,90
Gd1Ba2Cu3O7,90
Er1Ba2Cu3O7,90
Pb0.7Hg0.3Sr2Nd0.3Ca0.7Cu2O6.6,90
Y1Ba2Cu2.7In0.3O6.9,90
Y1Ba2Cu3O6.869,90
Er1Ba2Cu3O6.92,90
Hg0.8V0.2Ba2Cu1O4.3,90
Pr1Ba2Cu3O7,90
Ge0.4Cu0.6Sr2Ca1.9Y0.1Cu3O9.3,90
Cu0.5C0.5Sr2Ca1Cu2O7,90
Tl1Sr1.5La0.5Ca1Cu2O7,90
Er1Ba2Cu2.95Ga0.05O6.75,90
Y1Ba2Cu3O6.96,90
Y1Ba2Cu3O6.91,90
Dy1Ba2Cu3O6,90
Nd1Ba2Cu3O6.94,90
Hg1Tl1Ba2Ca4Cu5O14,90
Y1Ba2Cu3O6.99,90
Sm1Ba2Cu3O6.92,90
Dy1Ba2Cu3O6.84,90
Sm1Ba2Cu3O6.89,90
Dy1Ba2Cu3O6.68,90
Sm1Ba2Cu3O6.82,90
Dy1Ba2Cu3O6.79,90
Y1Ba2Cu3O6.92,90
Y1Ba2Cu3O7,90
Hg1Ba2Cu1FO4,90
Y1Ba1.95La0.05Cu3O6.98,90
Y1Ba1.95Cu2.95Co0.05O7,90
Y1Ba2Cu3O6.1,0
Y1Ba2Cu2.9955Zn0.0045O6.95,90
Y1Ba2Cu3O6.93,90
Y1Ba2Cu3O6.83,90
Bi2Sr2Ca1Cu2O8.245,90
Bi2Sr2Ca1Cu2O8.26,90
Y1Re0.1Ba2Cu2.9O7.08,90
Y1Re0.15Ba2Cu2.85O7.13,90
Y1Ba2Cu3O7,90
Sm1Ba2Cu3O6.858,90
Ca1La1Ba1Cu2.8P0.2O7,90
Ba2Ca2Cu3F2O6,90
Lu1Ru1B2,9.99
Lu1Ru1B2,9.99
Lu1Ru1B2,9.99
Y2C2I2,9.97
Y2C2I2,9.97
Y2C2I2,9.97
Hf0.6Zr0.4V2,9.97
Ba1Pb0.4Hg0.35Bi0.25O3,9.97
La1.86Ba0.14Cu1O4,9.96
Zr0.3Hf0.7V2,9.96
B2.4Nb1,9.96
B2.8Nb1,9.96
B3Nb1,9.96
Ca10Pt0.78Fe9.22As18,9.96
La1.5Nd0.4Ba0.1Cu1O4,9.95
La1.74Sr0.26Cu1O4,9.95
In1La3,9.95
Fe1Se0.9S0.1,9.94
V2Hf0.9Nb0.1,9.93
C1W1,9.93
Y1Ni1.4Pd0.6B2C1,9.92
Ta0.8W0.2C1,9.92
Nd1.83Ce0.17Cu1O4,9.9
Zr0.7Hf0.3V2,9.9
As0.1P0.9,9.9
Hf0.6V2Zr0.4,9.9
V2.742Zr0.258Ga1,9.9
Nb50.35Zr44.45Mo5.2,9.9
Nb40.6Zr19.9Ta39.5,9.9
Al1Nb3,9.9
Nb0.8Ta0.2C1,9.9
V0.65Si0.1Al0.25,9.9
Lu1Tc2,9.9
Fe1Se1,9.9
Mo1Re3,9.89
La1.78Sr0.22Cu0.995Zn0.005O4,9.88
Mo0.95Hf0.05C0.68,9.87
Tm1Rh4B4,9.86
Pr1Fe0.9Co0.1As0.7P0.3O1,9.86
Fe1Se0.95S0.05,9.86
Hf0.15Nb0.85,9.85
Pd0.02Rh0.31Zr0.67,9.85
Nb80Ga16Co4,9.85
Y2I2C2,9.85
Fe1Se0.88,9.84
La1Fe0.999Mn0.001As1F0.11O0.89,9.84
In1La3,9.83
V2Hf0.9Ta0.1,9.82
Ho0.6Lu0.4Ni2B2C1,9.82
Sr0.66Eu0.34Fe1.76Co0.24As2,9.82
Na1Fe0.995Co0.005As1,9.81
La0.81Rh4P12,9.81
La1.9Ba0.1Cu0.99Zn0.01O4,9.8
Nd0.8Pr0.2Ba2Cu3O6.75,9.8
La1.45Nd0.4Sr0.15Cu1O4,9.8
K1Os2O6,9.8
La1.71Sr0.25Ho0.04Cu1O4,9.8
Be22Os0.005Re1,9.8
Ga4Mo1,9.8
Mo3Re1,9.8
Nb0.05Re0.75Ta0.2,9.8
Nb0.5Sn0.25V0.25,9.8
Nb0.6Ti0.4,9.8
Ir2Nb3,9.8
V3Si0.4Sn0.6,9.8
V1Nb2Sn1,9.8
Al2C1Mo3,9.8
C0.984Nb1,9.8
Ir0.4Nb0.6,9.8
N1Zr1,9.8
Nb0.6Ti0.4,9.8
Nb2Sn1V1,9.8
Al2C1Mo3,9.8
Nb50Ti10Zr40,9.8
Nb50.9Zr48.05Mo1.05,9.8
Y1Ni1.9Co0.1B2C1,9.8
C0.96Nb1,9.8
Nb0.25Ta0.75C1,9.8
Eu1.2Mo6S8,9.8
Tm1Rh4B4,9.8
B2.32Nb1,9.8
V0.75Si0.025Al0.225,9.8
Mo0.6Pt0.05Re0.35,9.8
Ir0.41Nb0.59,9.8
Tm1Rh4B4,9.8
Y4Os4Si13,9.8
Ce1Fe0.9Co0.1As1F0.1O0.9,9.8
Ga41Mo8,9.8
Lu1Ru1B2,9.8
Ga41Mo8,9.8
Eu2Sr1Bi2S4F4,9.8
Tm1Rh4B4,9.78
Li1Fe0.95Co0.05As1,9.78
Ca10Pt5Fe9As18,9.78
B2Nb0.83,9.77
Zr0.13Hf0.87V2,9.76
Be0.98Re0.02,9.75
In1La3,9.75
Dy0.2Tm0.8Ni2B2C1,9.75
K1Os2O6,9.73
Hf0.8Zr0.2V2,9.73
Lu0.87Gd0.13Ni2B2C1,9.715
Nb1,9.71
La1.87Ba0.13Cu1O4,9.7
La1.7Ba0.3Cu1O4,9.7
Ga0.205V0.795,9.7
Be0.86Pb0.14,9.7
Nb0.75Ti0.15Zr0.1,9.7
Re0.6W0.4,9.7
Tc6Zr1,9.7
Nb0.18Re0.82,9.7
Tc6Zr1,9.7
V3Si0.6Sn0.4,9.7
C0.987Ta1,9.7
Nb50Ti25Zr25,9.7
Nb0.8Ga0.15Cr0.05,9.7
Nb0.4Ta0.6C1,9.7
V0.63Si0.14Al0.23,9.7
Ir0.385Nb0.615,9.7
Nb0.5Zr0.5,9.7
In1La3,9.7
Ga20.5V79.5,9.7
Ga41Mo8,9.7
Mn0.3Fe0.7Se0.85,9.7
Fe0.9Se0.25Te0.75,9.7
La1Fe1Si1H1,9.7
Hf1V2,9.67
Be0.957Re0.043,9.67
La1Fe0.999Mn0.001As1F0.11O0.89,9.67
Be22Re1,9.65
Se1,9.65
Zr31V61.8Nb7.2,9.65
K1Os2O6,9.65
V66.6Zr33.3,9.64
Y0.56Er0.44Rh4B4,9.64
K1Os2O6,9.62
Be0.957Re0.043,9.62
K1Os2O6,9.62
Sn0.1Bi1.1Sb0.9Te2S1,9.62
Nb0.9Ti0.1,9.61
Nd1.85Ce0.15Cu0.996Co0.004O4,9.6
Ca0.3Ba1.45La1.25Cu3O6.96,9.6
La1.78Sr0.22Cu0.98Zn0.02O4,9.6
Sm0.75Gd1.1Ce0.15Cu1O3.97,9.6
La1.875Ba0.075Sr0.05Cu1O4,9.6
Li1.1Ti1.9O4,9.6
K1Os2O6,9.6
K1Os2O6,9.6
K1Os2O6,9.6
C1.58La1,9.6
Rh0.17Zr0.83,9.6
Nb3Rh0.02Pt0.98,9.6
Na2Cs0.93C60,9.6
Y2I1.2Br0.8C2,9.6
Hf0.1Nb0.9,9.6
Nb3Rh0.02Pt0.98,9.6
Rh0.08Zr0.92,9.6
K1Os2O6,9.6
K1Os2O6,9.6
Sr1Fe1.82Ni0.18As2,9.6
Tm1Rh4B4,9.6
Ba1Fe1.894Co0.042Cu0.064As2,9.6
Sm1Fe0.9Rh0.1As1O1,9.6
Fe1Te0.9Se0.1,9.6
Ir0.58Rh0.36Se2,9.6
Na1Fe1As1,9.6
Fe1Se0.96S0.04,9.6
Zr29.8V59.4Nb10.8,9.58
Na1Fe1As1,9.58
Fe1Se0.96S0.04,9.58
Cd0.1In0.9La3,9.55
Be22Re1,9.55
La3In0.9Cd0.1,9.55
In1La3,9.54
Hf0.8Ta0.2V2,9.54
In1La3,9.54
K1Os2O6,9.53
Ba0.5K0.5Fe1.9Mn0.1As2,9.53
Hf0.05Nb0.95,9.52
Fe1Se1,9.51
La1.78Sr0.22Cu0.98Zn0.02O4,9.51
Ba1Pb0.8Bi0.2O3,9.5
Ba1Pb0.8Bi0.2O3,9.5
La1.88Ba0.12Cu1O4,9.5
La1.96Sr0.04Cu1O4,9.5
Pr1.48Y0.37Ce0.15Cu1O4,9.5
Pr1.48Y0.37Ce0.15Cu1O4,9.5
Pr0.925Gd0.925Ce0.15Cu1O4,9.5
Nd1.85Ce0.15Cu0.96Zn0.04O4,9.5
K1Os2O6,9.5
K1Os2O6,9.5
Be0.96Re0.04,9.5
C0.5Mo0.17Zr0.42,9.5
Ga2Mo1,9.5
Hf0.5Nb0.5,9.5
Ir0.3Mo0.4Re0.3,9.5
Rh0.14Zr0.86,9.5
Nb3Rh0.3Au0.7,9.5
Be9.8Re0.02,9.5
Mo1Ru1,9.5
Y1Ni1.9Co0.1B2C1,9.5
Y1Ni1.9Co0.1B2C1,9.5
Er1Ni2B2C1,9.5
B2Ta1,9.5
Hf1Ru4P2,9.5
Be0.96Re0.04,9.5
V3Ga0.6Si0.4,9.5
Nb3Rh0.3Au0.7,9.5
B2Nb1,9.5
Er1Ni1.96Fe0.04B2C1,9.5
Y0.47Er0.53Rh4B4,9.5
Sr1Fe1.826Co0.174As2,9.5
Bi2Te3,9.5
La1Bi1S2F0.6O0.4,9.5
P1,9.5
Fe0.99Ni0.01Se0.3Te0.7,9.5
Ti2Ge1C1,9.5
Hf0.95Ta0.05V2,9.49
Hf0.9Ta0.1V2,9.49
Hf0.2Nb0.8,9.48
Nb1,9.47
In1La3,9.46
Nb0.5Zr0.5,9.46
Zr0.87Hf0.13V2,9.45
Be22Re0.95W0.05,9.45
Be0.98Re0.02,9.45
Be22Re0.95W0.05,9.45
In1La3,9.45
Nb0.35Zr0.65,9.45
Fe1Se1,9.45
Re0.77Mo0.23,9.43
La3In0.7Al0.3,9.42
Nb0.95Ti0.05,9.41
Ta0.4W0.6C1,9.41
Sr1Fe1.72Zn0.08Co0.2As2,9.41
La1.85Sr0.15Cu0.966Ni0.034O4,9.4
Na2Rb0.25Cs0.75C60,9.4
Li1.12Ti1.88O4,9.4
Nb0.55Ti0.45,9.4
Re0.9V0.1,9.4
V3Si0.68Ga0.32,9.4
Nb79.5Sn2.1Al6.1Ge12.3,9.4
La0.84Mo6Se8,9.4
Nb0.8Ga0.15Ni0.05,9.4
Nb0.6Ta0.4C1,9.4
Na2Rb0.25Cs0.75C60,9.4
Na2Rb0.25Cs0.75C60,9.4
Y1Th3.4Ru0.6B4,9.4
V0.784Ga0.172Al0.044,9.4
V0.683Ga0.22Al0.097,9.4
Nb1,9.4
Au1Ga40Mo8,9.4
Nb0.6Ta0.4C1,9.4
K1Os2O6,9.4
Nb1,9.4
C1,9.4
Re3W1,9.4
Fe1Se1,9.4
Mo1S2,9.4
La1Fe2As2,9.4
Fe1Se0.88S0.12,9.4
Cu0.7Nb0.3,9.39
La1.8Ba0.2Cu1O4,9.38
Bi0.1C1.45Y0.9,9.35
Y1.8Bi0.2C2.9,9.35
La1.52Nd0.4Sr0.08Cu1O4,9.34
Hf1V2,9.34
Be22Re1,9.33
Nb0.4Ta0.6C1,9.33
Ba1Fe1.678Ru0.322As2,9.31
Ba0.9K0.1Bi0.3Pb0.7O3,9.3
La1.881Ba0.119Cu1O4,9.3
B5Nb1.9Y0.1,9.3
Nb0.33Ti0.67,9.3
Nb0.35Ti0.15Zr0.5,9.3
Nb0.79Si0.21,9.3
Ho0.85Y0.15Ni2B2C1,9.3
Y0.85Gd0.15Ni2B2C1,9.3
Er1Ni2B2C1,9.3
Zr1Ru0.95Rh0.05P1,9.3
Li1Fe0.98Cu0.02As1,9.3
Eu0.85La0.15Fe1As2,9.3
H0.995Pd1,9.275
Nb1,9.273
Hf1V2,9.27
Nb0.999Y0.001,9.27
Hf1V2,9.26
C1Mo1,9.26
Nb0.98Y0.02,9.26
Ga0.3In0.7La3,9.25
Mo0.23Re0.77,9.25
Be0.99Re0.01,9.25
Nb1,9.25
Cu0.7Nb0.29Ta0.01,9.25
V1N1,9.25
La3In0.7Ga0.3,9.25
La3In0.7Ga0.3,9.25
Sr2Ca12Cu24O41,9.25
La1F0.5Bi1S2O0.5,9.25
Fe0.97Co0.03Se0.3Te0.7,9.24
Ir0.44Rh0.5Se2,9.24
Nb99.976O0.024,9.23
Nb1,9.23
Fe1Se0.8S0.2,9.23
Nb0.995Ta0.005,9.226
V2Hf0.95Y0.05,9.22
Nb1,9.21
Bi1.5Pb0.5Sr1.8La0.2Cu1O5.983,9.2
Ba0.6K0.4Bi0.6Pb0.4O3,9.2
Nd0.75Pr0.25Ba2Cu3O6.85,9.2
Nb1,9.2
Be5Os1,9.2
Be22Re0.95Os0.05,9.2
Hf1V2.3,9.2
Hf1V2,9.2
Nb0.2Zr0.8,9.2
Tm1Ni1.98Co0.04B2C1,9.2
Er1Ni0.199Co0.02B2C1,9.2
Pb0.6Yb0.4Mo6Se8,9.2
Er0.9Tb0.1Ni2B2C1,9.2
B2.26Nb1,9.2
Be22Re0.95Os0.05,9.2
Be22Re0.99Ru0.01,9.2
Nb1,9.2
In1La3,9.2
Nb1,9.2
Sn0.48Eu0.6Mo6.35S8,9.2
Nb3Pt1,9.2
Ir0.455Nb0.455O0.09,9.2
La1.925Ca0.075Cu1O4,9.2
Sm0.25Fe0.75Se0.85,9.2
Sr1Fe1.85Ni0.15As2,9.2
Fe1Se0.874Sb0.046,9.2
Ba0.81K0.19Fe2As2,9.2
Mo5P1.1B1.9,9.2
Ga41Mo7V1,9.2
Ga41Mo7V1,9.2
V2Hf0.9Y0.1,9.19
V2Hf0.9Ti0.1,9.19
Gd0.01Nb0.99,9.19
Nb1,9.18
Gd0.001Nb0.999,9.18
Ta0.4Mo0.6C1,9.18
Nb80Ga15Co5,9.17
Nb1,9.16
B2.34Nb1,9.16
Ga1V4.5,9.15
Ga1V4.5,9.15
Hf1V2,9.15
Fe1Se0.95S0.05,9.12
Hf0.99Ta0.01V2,9.11
La1.85Sr0.15Cu0.982Al0.018O4,9.1
La1.5Nd0.4Sr0.1Cu1O4,9.1
Nd1.85Ce0.15Cu1O4.037,9.1
Y5Os4Ge10,9.1
C1Nb2,9.1
Nb0.19Ti0.74Zr0.07,9.1
Nb3Al0.3Ge0.7,9.1
B2Nb0.84,9.1
B2.1Nb1,9.1
Nb1,9.1
Mo1.8Rh0.2B1C1,9.1
Ca1Fe0.93Co0.07F1,9.1
Sr2Ca12Cu24O41,9.1
Al2C1Mo3,9.1
Fe1Se0.1Te0.9,9.1
Nb5Ir1.4Pt1.6O1,9.1
Ba1Fe2As0.4P1.6,9.1
Ba1Fe2As1.22P0.78,9.1
Nb1,9.09
La1Bi1S2F0.5O0.5,9.09
Ir0.37Rh0.57Se2,9.09
Nb0.99Ta0.01,9.079
Pr1Fe0.85Co0.15As1O1,9.07
Cu0.3Zr1Te1.2,9.07
Y5Os4Ge10,9.06
N1Zr1,9.05
Nb0.36Ti0.64,9.05
Ta0.462Ti0.538,9.05
Nb0.36Ti0.64,9.05
Y0.28Er0.72Rh4B4,9.05
Cu0.7In0.01Nb0.29,9.04
Y0.7Tb0.3Ni2B2C1,9.03
Nb99.861O0.139,9.03
Er0.97Tm0.3Rh4B4,9.03
Nb0.98Ta0.02,9.02
Re0.8Mo0.2,9.02
B2.2Nb1,9.01
Nb5Ir2Pt1O1,9.01
Fe1Se1S0,9.01
Y0.4Pr0.6Ba2Cu3O6.95,9
La1.882Ba0.118Cu1O4,9
Bi2Sr2Ca0.4Y0.6Cu2O8,9
La1.95Sr0.05Cu1O4,9
Pr1.9Ce0.1Cu1O3.98,9
La1.74Sr0.26Cu1O4,9
La1.07Pr0.85Sr0.08Cu1O4,9
La1.575Nd0.3Sr0.125Cu1O4,9
Sr3.5Ca11.5Cu24O41,9
La1.8Sr0.2Cu0.9703Zn0.0297O4,9
Ba0.47K0.53Bi0.995Pr0.005O3,9
K0.915Bi1.085O3,9
K1Bi1O3,9
C1Nb1,9
Mo80P10B10,9
Ba7.76Si46,9
Ba7.76Si46,9
La1.45Nd0.4Sr0.15Cu1O4,9
As1Bi1Pb1Sb1,9
As1Bi1Pb1,9
Be0.62Si0.38,9
C1Hf0.15Mo0.85,9
C0.46W0.54,9
Nb0.31Ta0.06Ti0.62,9
Pd0.05Ru0.05Zr0.9,9
Re3W1,9
Re0.83Ti0.17,9
V2Zr1,9
Nb0.75Si0.25,9
C1Nb1,9
V2.898Mn0.102Ga1,9
As1Bi1Pb1,9
As1Bi1Pb1Sb1,9
C0.4Mo0.6,9
Pd0.05Ru0.05Zr0.9,9
Rh0.1Zr0.9,9
C1Ta1,9
Nb2.58Ti0.42Al1,9
N0.85H2.55Na1K2C60,9
Na0.33V2O5,9
La0.9Pr0.1Pt2.1B2.4C1.2,9
Lu1Th3.4Ru0.6B4,9
Ba7.76Si46,9
Y1Rh4Si2B1,9
V0.709Ga0.151Al0.14,9
Cu2Mo6S6O2,9
Nb3Si1,9
La1Os2,9
Nb0.2Ta0.8C1,9
Mo0.1W0.9C1,9
Pu1Rh1Ga5,9
Zr1Ru1Ge1,9
Na1Fe1As1,9
C1S1,9
Na1Fe1As1,9
Dy0.4Tm0.6Ni2B2C1,9
Al2C1Mo3,9
Nd1Fe0.9Co0.1As1F0.11O0.89,9
La1.7Sr0.3Cu1O4,9
Sm1Fe0.94Ni0.06As1O1,9
Fe1Se1,9
Y1Ba2Cu3O6.9,89.935
Tm1Ba2Cu3O6.95,89.93
Y1Ba2Cu3O7,89.9
Y1Ba2Cu3O7,89.9
Y1Ba2Cu3O6.95,89.9
Y1Ba2Cu3O7,89.9
Y0.9Cd0.1Ba2Cu3O7,89.9
Y0.985Ca0.015Ba2Cu3O6.98,89.9
Y1Ba2Cu3O6.97,89.9
Y1Ba2Cu3O7,89.9
Y1Ba2Cu3O6.82,89.9
Yb0.8Lu0.2Ba2Cu3O6.94,89.9
Bi2Sr2.2Ca0.8Cu2O8,89.9
Tm1Ba2Cu3O6.96,89.88
Tm1Ba2Cu3O6.94,89.88
Y1Ba2Cu2.98Zr0.2O6.75,89.8
Bi2Sr2Ca0.8Gd0.2Cu2O8.26,89.8
Y1Ba2Cu3O6.9,89.8
Y1Ba2Cu3O6.887,89.8
Y1Ba2Cu3O7,89.8
Y1La0.2Ba1.8Cu3O7.46,89.8
Y1La0.2Ba1.8Cu3O7.77,89.8
Y1Ba2Cu3O6.98,89.8
Tm1Ba2Cu3O6.99,89.8
Sm1.05Ba1.95Cu3O6.87,89.75
Y1Ba2Cu3O7,89.7
Bi2Sr2Ca0.8Nd0.2Cu2O8.26,89.7
Lu0.85Pr0.15Ba2Cu3O7,89.7
Y1Ba2Cu3O6.93,89.7
Y1Ba2Cu3O6.93,89.7
Bi2Sr2Ca1Cu2O8,89.7
Yb0.6Lu0.4Ba2Cu3O6.92,89.7
Y1Ba2Cu3O7,89.66
Bi2Sr2Ca0.8Y0.2Cu2O8,89.6
Y1Ba2Cu3O6.9,89.6
Y1Ba1.75Sr0.25Cu3O6.928,89.6
Y1La0.2Ba1.8Cu3O7.57,89.6
La1Ba2Cu3O7,89.6
Y1Ba2Cu3O6.98,89.6
Y0.9Ca0.1Ba2Cu4O8,89.5
Y1Ba2Cu3O6.8,89.5
Y1Ba2Cu3O6.81,89.5
Y1Ba2Cu3O6.97,89.5
Y1Ba2Cu3O7.01,89.5
Y1Ba2Cu3F0.15O6.7,89.5
Y1Ba2Cu3O6.94,89.5
Y1Ba2Cu3O6.97,89.5
Y0.984Ca0.016Ba2Cu3O6.986,89.5
Bi2Sr2Ca1Cu2O8,89.5
Yb0.995Pr0.05Ba2Cu3O6.97,89.5
Y0.9Ca0.1Ba2Cu4O8,89.5
Yb1Ba2Cu3O6.93,89.5
Y1Ba2Cu3O6.98,89.5
Y1Ba1.86La0.14Cu3O6.98,89.4
Bi2Sr2Ca0.75Y0.25Cu2O8,89.4
Gd1Ba1.98Cu3.05O7,89.4
Y0.95K0.05Ba2Cu3O6.6,89.4
Y1Ba2Cu3O6.96,89.4
Y1Ba2Cu3O6.98,89.4
Y1Ba2Cu3O7,89.4
Y1Ba2Cu3O6.83,89.3
Y1Ba2Cu2.94Fe0.06O7,89.3
Bi2Sr2Ca1Cu2O8,89.3
Y1Ba1.95La0.05Cu3O6.98,89.3
Y1Ba2Cu3O6.85,89.3
Bi2Sr1.8Ca1Dy0.2Cu2O8.26,89.2
Y1Ba2Cu3O6.852,89.2
Y1Ba2Cu3Li0.08O7,89.2
Y1Ba2Cu2.982Zn0.018O6.9,89.2
Y1Ba2Cu3O6.75,89.1
Bi2Sr1.6Ca1.2Y0.2Cu2O8.26,89.1
Y0.8Ca0.2Ba2Cu2.8Al0.2O6.88,89.1
Y1Ba2Cu3O6.8,89.1
Yb0.95Pr0.05Ba2Cu3O6.9,89.1
Y1Ba2Cu2.94Cu0.6O7,89.1
Y1La0.2Ba1.8Cu3O7.36,89.1
Y1La0.2Ba1.8Cu3O7.74,89.1
Hg1Ba2Cu1O4.108,89.1
Bi2Sr2Ca1Cu2O8.291,89.1
Y1Ba2Cu3S0.06O7.23,89
Y1Ba2Cu3S0.12O7.28,89
Y1Ba2Cu2.98Fe0.02O6.93,89
Y1Ba2Cu3O6.55,89
Y1Ba2Cu3O6.95,89
Y1Ba1.9Sr0.1Cu3O6.89,89
Y1Ba2Cu3O7,89
Y1Ba2Cu3O7,89
Y1Ba2Cu3O7,89
Y0.9Pr0.1Ba2Cu3O6.85,89
Y0.93Ca0.07Ba2Cu4O8,89
Y1Ba2Cu3O7,89
Y1Ba2Cu3O6.85,89
Bi2Sr2Ca0.8La0.2Cu2O8.26,89
Y2Ba4Cu7O15.09,89
Tm1Ba2Cu3O6.95,89
Y1Ba2Cu3S1O6,89
Y0.9Ca0.1Ba2Cu4O8,89
Bi2Sr2Ca0.9Y0.1Cu2O8.2,89
Y1Ba2Cu3O6.9,89
Hg0.9W0.1Ba2Cu1O4.2,89
Y1Ba2Cu3O6.85,89
Hg1Ba2Cu1O4.12,89
Gd1Ba1.5Sr0.5Cu3O6.93,89
Bi2Sr2Ca1Cu2O8.25,89
Nd1Ba2Cu3O6.95,89
Ge0.3Cu0.7Sr2Ca2.9Y0.1Cu4O11.1,89
Y1Ba1.8Sr0.2Cu3O6.98,89
Y1Ba2Cu3O6.85,89
Bi2Sr2Ca1Cu2O8.25,89
Y1Ba2Cu3O7.19,89
Y1Ba2Cu3O6.995,89
Y1Ba2Cu3O6.85,89
Yb0.925Pr0.075Ba2Cu3O6.97,89
Er2Ba4Cu7O14.92,89
Y1Ba1.5Sr0.5Cu3O6.96,89
Bi2Sr2Ca1Cu2O8,89
Y1Ba2Cu3O7,89
Y1Ba1.8La0.2Cu3O7.03,89
Y1Ba1.9Cu2.9Co0.1O7.02,89
Bi2Sr2Ca1Cu2O8.224,89
Bi2Sr2Ca1Cu2O8,89
Hg1Ba2Cu1O4.058,89
Bi2Sr1.6Y0.1Ca1.3Cu2O8.23,89
Y1Ba1.9Sc0.1Cu3O6.55,88.95
Y1Ba2Cu3Li0.1O7,88.91
Y1Ba2Cu3O6.66,88.9
Bi2Sr1.8Ca1Gd0.2Cu2O8.26,88.9
Bi2Sr1.8Ca1Eu0.2Cu2O8.25,88.9
Y1Ba2Cu3O7,88.9
Y0.9Ca0.1Ba2Cu4O8,88.9
Y1Ba2Cu3O6.96,88.9
Y1Ba2Cu3O6.84,88.85
Bi2Sr2Ca0.8Nd0.2Cu2O8.26,88.8
Y0.9Ca0.1Ba2Cu4O8,88.8
Y1Ba1.8Sc0.2Cu3O6.64,88.8
Y1Ba2Cu2.95Fe0.05O6.9,88.7
Dy1Ba2Cu3O6.94,88.7
Y1Ba2Cu3O6.87,88.7
Y0.7Ca0.3Ba2Cu3O6.87,88.7
Y1Ba1.8La0.2Cu3O7.03,88.7
Bi2Sr1.6Ca1.2Lu0.2Cu2O8.26,88.6
Y0.9Ca0.1Ba2Cu3O6.9,88.6
Y1Ba1.9La0.1Cu3O7,88.6
Y1Ba2Cu3O6.9,88.55
Bi2Ca1Sr2Cu2O8,88.5
Y1Ba2Cu3O6.96,88.5
Y1Ba1.6Sr0.4Cu3O6.8,88.5
Bi2Sr2Ca1Cu2O8,88.5
Sm1.05Ba1.95Cu3O6.99,88.5
Y1Ba2Cu2.97Ni0.03O6.94,88.5
Hg1Ba2Cu1O4.066,88.5
Yb0.9Pr0.1Ba2Cu3O6.97,88.5
Y1Ba2Cu3O6.95,88.5
Y1Ba2Cu3O6.965,88.5
Y0.88Ca0.12Ba2Cu4O8,88.5
Yb1Ba2Cu3O6.95,88.4
Bi2Sr1.6Ca1.2Yb0.2Cu2O8.26,88.3
Y1Ba2Cu3O6.8,88.3
Y1Ba2Cu3O7,88.3
Y0.75Ca0.25Ba2Cu2.75Al0.25O6.86,88.2
Y0.95Ca0.05Ba2Cu3O6.94,88.2
Sm1Ba2Cu3O7,88.1
Y1Ba2Cu3O6.96,88.1
Sm1Ba2Cu3O6.927,88.1
Y0.9Pr0.1Ba2Cu3O6.95,88.1
Sm1Ba2Cu3O7,88.1
Y0.9Pr0.1Ba2Cu3O6.97,88.1
Y1Ba2Cu3O6.78,88.1
